id,pop
1000000US170310208022014,124
1000000US170310208022015,0
1000000US170310208022016,157
1000000US170310208023000,0
1000000US170310208023001,72
1000000US170310208023002,46
1000000US170310208023003,28
1000000US170310208023004,3
1000000US170310208023005,152
1000000US170310208023006,226
1000000US170310208023007,107
1000000US170310208023008,126
1000000US170310208023009,174
1000000US170310208023010,267
1000000US170310208023011,242
1000000US170310208023012,218
1000000US170310208023013,214
1000000US170310208023014,167
1000000US170310208023015,113
1000000US170310208023016,150
1000000US170310208023017,28
1000000US170310208023018,58
1000000US170310208023019,168
1000000US170310208024000,0
1000000US170310208024001,0
1000000US170310208024002,20
1000000US170310208024003,13
1000000US170310208024004,257
1000000US170310208024005,177
1000000US170310208024006,78
1000000US170310208024007,6
1000000US170310208024008,214
1000000US170310208024009,141
1000000US170310208024010,54
1000000US170310208024011,56
1000000US170310208024012,0
1000000US170310208024013,71
1000000US170310208024014,146
1000000US170310208024015,96
1000000US170310208024016,49
1000000US170310208024017,62
1000000US170310208024018,40
1000000US170310208024019,38
1000000US170310208024020,48
1000000US170310209011000,860
1000000US170310209011001,0
1000000US170310209011002,37
1000000US170310209011003,54
1000000US170310209011004,35
1000000US170310209011005,80
1000000US170310209011006,109
1000000US170310209011007,153
1000000US170310209011008,138
1000000US170310209011009,179
1000000US170310209011010,165
1000000US170310209011011,142
1000000US170310209011012,0
1000000US170310209011013,137
1000000US170310209012000,144
1000000US170310209012001,105
1000000US170310209012002,32
1000000US170310209012003,35
1000000US170310209012004,114
1000000US170310209012005,60
1000000US170310209012006,51
1000000US170310209012007,73
1000000US170310209012008,143
1000000US170310209012009,104
1000000US170310209013000,57
1000000US170310209013001,257
1000000US170310209013002,197
1000000US170310209013003,220
1000000US170310209013004,229
1000000US170310209013005,191
1000000US170310209013006,33
1000000US170310209013007,0
1000000US170310209013008,112
1000000US170310209013009,198
1000000US170310209013010,180
1000000US170310209013011,80
1000000US170310209013012,92
1000000US170310209013013,120
1000000US170310209013014,3
1000000US170310209013015,2
1000000US170310209013016,5
1000000US170310209013017,118
1000000US170310209013018,116
1000000US170310209013019,61
1000000US170310209021000,0
1000000US170310209021001,0
1000000US170310209021002,137
1000000US170310209021003,48
1000000US170310209021004,50
1000000US170310209021005,118
1000000US170310209021006,223
1000000US170310209021007,24
1000000US170310209021008,140
1000000US170310209021009,0
1000000US170310209021010,0
1000000US170310209021011,0
1000000US170310209021012,0
1000000US170310209021013,236
1000000US170310209021014,169
1000000US170310209021015,149
1000000US170310209021016,241
1000000US170310209021017,36
1000000US170310209021018,135
1000000US170310209021019,75
1000000US170310209021020,58
1000000US170310209021021,38
1000000US170310209021022,333
1000000US170310209021023,0
1000000US170310209021024,0
1000000US170310209021025,0
1000000US170310209021026,53
1000000US170310209021027,9
1000000US170310209022000,80
1000000US170310209022001,151
1000000US170310209022002,302
1000000US170310209022003,294
1000000US170310209022004,212
1000000US170310209022005,186
1000000US170310209022006,14
1000000US170310209022007,159
1000000US170310209022008,157
1000000US170310209022009,220
1000000US170310209022010,78
1000000US170310209022011,108
1000000US170310209022012,53
1000000US170310301011000,33
1000000US170310301011001,465
1000000US170310301011002,475
1000000US170310301011003,9
1000000US170310301012000,507
1000000US170310301013000,619
1000000US170310301013001,532
1000000US170310301014001,759
1000000US170310301014002,494
1000000US170310301021001,413
1000000US170310301021002,607
1000000US170310301022000,440
1000000US170310301022001,400
1000000US170310301022002,6
1000000US170310301022003,48
1000000US170310301022004,113
1000000US170310301023000,523
1000000US170310301023001,258
1000000US170310301023002,396
1000000US170310301031000,433
1000000US170310301031001,0
1000000US170310301031002,217
1000000US170310301031003,0
1000000US170310301031004,154
1000000US170310301032001,74
1000000US170310301032002,0
1000000US170310301032003,371
1000000US170310301032004,295
1000000US170310301032005,384
1000000US170310301041001,730
1000000US170310301041002,259
1000000US170310301041003,227
1000000US170310301041004,264
1000000US170310301041005,750
1000000US170310301041006,638
1000000US170310301041007,0
1000000US170310301041008,0
1000000US170310301041009,0
1000000US170310301042000,580
1000000US170310301042001,233
1000000US170310302001000,20
1000000US170310302001001,125
1000000US170310302001002,173
1000000US170310302001003,165
1000000US170310302001004,94
1000000US170310302001005,121
1000000US170310302001006,198
1000000US170310302001007,54
1000000US170310302001008,53
1000000US170310302001009,53
1000000US170310302001010,130
1000000US170310302001011,90
1000000US170310302001012,54
1000000US170310302001013,87
1000000US170310302001014,30
1000000US170310302001015,65
1000000US170310302001016,82
1000000US170310302001017,74
1000000US170310302001018,89
1000000US170310302002000,0
1000000US170310302002001,153
1000000US170310302002002,76
1000000US170310302002003,144
1000000US170310302002004,62
1000000US170310302002005,115
1000000US170310302002006,122
1000000US170310302002007,20
1000000US170310302002008,14
1000000US170310302002009,82
1000000US170310302002010,104
1000000US170310302002011,128
1000000US170310302002012,5
1000000US170310302002013,160
1000000US170310302002014,51
1000000US170310302002015,79
1000000US170310302003000,50
1000000US170310302003001,86
1000000US170310302003002,64
1000000US170310302003003,40
1000000US170310302003004,60
1000000US170310302003005,48
1000000US170310302003006,40
1000000US170310302003007,60
1000000US170310302003008,57
1000000US170310302003009,42
1000000US170310302003010,30
1000000US170310302003011,54
1000000US170310302003012,52
1000000US170310302003013,38
1000000US170310302003014,62
1000000US170310302003015,226
1000000US170310302004000,16
1000000US170310302004001,52
1000000US170310302004002,77
1000000US170310302004003,22
1000000US170310302004004,58
1000000US170310302004005,61
1000000US170310302004006,71
1000000US170310302004007,72
1000000US170310302004008,98
1000000US170310302004009,16
1000000US170310302004010,88
1000000US170310302004011,101
1000000US170310302004012,85
1000000US170310302004013,85
1000000US170310302004014,28
1000000US170310302004015,68
1000000US170310302004016,120
1000000US170310302004017,76
1000000US170310302004018,73
1000000US170310302004019,14
1000000US170310302004020,7
1000000US170310302004021,0
1000000US170310303001000,40
1000000US170310303001001,106
1000000US170310303001002,0
1000000US170310303001003,94
1000000US170310303001004,76
1000000US170310303001005,32
1000000US170310303001006,0
1000000US170310303001007,98
1000000US170310303001008,18
1000000US170310303001009,8
1000000US170310303001010,53
1000000US170310303001011,26
1000000US170310303001012,144
1000000US170310303001013,90
1000000US170310303001014,140
1000000US170310303001015,81
1000000US170310303001016,74
1000000US170310303001017,102
1000000US170310303001018,191
1000000US170310303001019,21
1000000US170310303001020,54
1000000US170310303001021,53
1000000US170310303001022,173
1000000US170310303001023,38
1000000US170310303002000,31
1000000US170310303002001,44
1000000US170310303002002,41
1000000US170310303002003,255
1000000US170310303002004,166
1000000US170310303002005,66
1000000US170310303002006,0
1000000US170310303002007,131
1000000US170310303002008,29
1000000US170310303002009,75
1000000US170310303002010,121
1000000US170310303002011,208
1000000US170310303002012,0
1000000US170310303002013,90
1000000US170310303002014,102
1000000US170310303002015,251
1000000US170310304001000,0
1000000US170310304001001,49
1000000US170310304001002,315
1000000US170310304001003,33
1000000US170310304001004,32
1000000US170310304001005,133
1000000US170310304001006,152
1000000US170310304001007,108
1000000US170310304001008,39
1000000US170310304001009,36
1000000US170310304001010,44
1000000US170310304001011,26
1000000US170310304001012,53
1000000US170310304001013,15
1000000US170310304001014,29
1000000US170310304001015,54
1000000US170310304001016,43
1000000US170310304001017,53
1000000US170310304001018,52
1000000US170310304001019,32
1000000US170310304001020,26
1000000US170310304001021,29
1000000US170310304001022,21
1000000US170310304002000,0
1000000US170310304002001,59
1000000US170310304002002,133
1000000US170310304002003,99
1000000US170310304002004,0
1000000US170310304002005,0
1000000US170310304002006,22
1000000US170310304002007,204
1000000US170310304002008,68
1000000US170310304002009,96
1000000US170310304002010,95
1000000US170310304002011,41
1000000US170310304002012,18
1000000US170310304002013,41
1000000US170310304002014,149
1000000US170310304002015,100
1000000US170310304002016,30
1000000US170310304002017,28
1000000US170310304002018,127
1000000US170310305001000,36
1000000US170310305001001,60
1000000US170310305001002,109
1000000US170310305001003,113
1000000US170310305001004,215
1000000US170310305001005,58
1000000US170310305001006,55
1000000US170310305001007,0
1000000US170310305001008,104
1000000US170310305001009,157
1000000US170310305001010,43
1000000US170310305001011,156
1000000US170310305001012,68
1000000US170310305001013,26
1000000US170310305002000,231
1000000US170310305002001,9
1000000US170310305002002,18
1000000US170310305002003,0
1000000US170310305002004,28
1000000US170310305002005,118
1000000US170310305002006,198
1000000US170310305002007,74
1000000US170310305002008,0
1000000US170310305002009,9
1000000US170310305002010,34
1000000US170310305002011,250
1000000US170310305002012,190
1000000US170310305002013,242
1000000US170310305002014,21
1000000US170310305002015,0
1000000US170310305002016,0
1000000US170310305002017,194
1000000US170310305002018,88
1000000US170310305002019,149
1000000US170310305002020,0
1000000US170310305002021,80
1000000US170310305003000,65
1000000US170310305003001,16
1000000US170310305003002,71
1000000US170310305003003,81
1000000US170310305003004,15
1000000US170310305003005,62
1000000US170310305003006,245
1000000US170310305003007,7
1000000US170310305003008,629
1000000US170310305003009,5
1000000US170310305003010,62
1000000US170310305003011,92
1000000US170310305003012,170
1000000US170310305003013,61
1000000US170310305003014,0
1000000US170310305003015,0
1000000US170310305003016,2
1000000US170310305003017,63
1000000US170310305003018,19
1000000US170310305004000,64
1000000US170310305004001,167
1000000US170310305004002,17
1000000US170310305004003,61
1000000US170310305004004,161
1000000US170310305004005,77
1000000US170310305004006,55
1000000US170310305004007,205
1000000US170310305004008,77
1000000US170310305004009,70
1000000US170310305004010,90
1000000US170310305004011,139
1000000US170310305004012,41
1000000US170310305004013,169
1000000US170310305004014,204
1000000US170310306011000,558
1000000US170310306011001,639
1000000US170310306012000,464
1000000US170310306012001,78
1000000US170310306012002,0
1000000US170310306012003,0
1000000US170310306012004,264
1000000US170310306013001,216
1000000US170310306013002,823
1000000US170310306013003,717
1000000US170310306013004,253
1000000US170310306031000,268
1000000US170310306031001,455
1000000US170310306031002,188
1000000US170310306031003,2
1000000US170310306031004,0
1000000US170310306032000,402
1000000US170310306032001,257
1000000US170310306032002,496
1000000US170310306032003,0
1000000US170310306032004,27
1000000US170310306041000,106
1000000US170310306041001,0
1000000US170310306041002,827
1000000US170310306041003,323
1000000US170310306042001,895
1000000US170310306042002,29
1000000US170310306043000,545
1000000US170310306043001,0
1000000US170310306043002,0
1000000US170310306043003,251
1000000US170310307011000,468
1000000US170310307011001,461
1000000US170310307011002,221
1000000US170310307011003,207
